scenario,run,h,vh_pct
Local SST + coordinated control,262,25,0.05168134374887631
Local SST + coordinated control,262,29,0.015873583153777383
Local SST + coordinated control,262,31,0.018666091142890022
Local SST + coordinated control,263,5,0.12221973869732912
Local SST + coordinated control,263,7,0.15065701221618885
Local SST + coordinated control,263,11,0.3498518283334951
Local SST + coordinated control,263,13,0.3475491924509306
Local SST + coordinated control,263,17,0.10397497366521513
Local SST + coordinated control,263,19,0.01977361647505048
Local SST + coordinated control,263,23,0.16955799552693843
Local SST + coordinated control,263,25,0.07939312161988112
Local SST + coordinated control,263,29,0.022001414239727738
Local SST + coordinated control,263,31,0.05208452720855782
Local SST + coordinated control,264,5,0.1418159614461042
Local SST + coordinated control,264,7,0.34062692174171166
Local SST + coordinated control,264,11,0.7725325417973111
Local SST + coordinated control,264,13,0.10847143778745326
Local SST + coordinated control,264,17,0.04448450789144272
Local SST + coordinated control,264,19,0.07758367939279329
Local SST + coordinated control,264,23,0.10055030029190574
Local SST + coordinated control,264,25,0.0800452144866965
Local SST + coordinated control,264,29,0.060067235409343445
Local SST + coordinated control,264,31,0.029155052978880002
Local SST + coordinated control,265,5,0.09761336734112232
Local SST + coordinated control,265,7,0.165147853165767
Local SST + coordinated control,265,11,0.4541652858639936
Local SST + coordinated control,265,13,0.31878913617565935
Local SST + coordinated control,265,17,0.0223448629502121
Local SST + coordinated control,265,19,0.09308930978885305
Local SST + coordinated control,265,23,0.1970511211545214
Local SST + coordinated control,265,25,0.11138974036248123
Local SST + coordinated control,265,29,0.030093564814867794
Local SST + coordinated control,265,31,0.0375168425605201
Local SST + coordinated control,266,5,0.3511512516569983
Local SST + coordinated control,266,7,0.10538951797713543
Local SST + coordinated control,266,11,0.8937495922069878
Local SST + coordinated control,266,13,0.6457884065427073
Local SST + coordinated control,266,17,0.01613089964148668
Local SST + coordinated control,266,19,0.16559795520564854
Local SST + coordinated control,266,23,0.3321081063376274
Local SST + coordinated control,266,25,0.10785410553101614
Local SST + coordinated control,266,29,0.09301908677697796
Local SST + coordinated control,266,31,0.0395530826113506
Local SST + coordinated control,267,5,0.1378639927855321
Local SST + coordinated control,267,7,0.180556883846177
Local SST + coordinated control,267,11,0.9109867251883752
Local SST + coordinated control,267,13,0.3347563067589359
Local SST + coordinated control,267,17,0.0496249405809604
Local SST + coordinated control,267,19,0.11454589126631284
Local SST + coordinated control,267,23,0.20794643229215107
Local SST + coordinated control,267,25,0.25166002243156205
Local SST + coordinated control,267,29,0.08934134590520422
Local SST + coordinated control,267,31,0.05903065130986174
Local SST + coordinated control,268,5,0.10398497420895855
Local SST + coordinated control,268,7,0.08966582091372803
Local SST + coordinated control,268,11,0.15754276107569376
Local SST + coordinated control,268,13,0.165992913252121
Local SST + coordinated control,268,17,0.027090917031666804
Local SST + coordinated control,268,19,0.06449388695093035
Local SST + coordinated control,268,23,0.08226764332592144
Local SST + coordinated control,268,25,0.13396818976996422
Local SST + coordinated control,268,29,0.053146390944095505
Local SST + coordinated control,268,31,0.015175379340684976
Local SST + coordinated control,269,5,0.22614409782732467
Local SST + coordinated control,269,7,0.3410402947556716
Local SST + coordinated control,269,11,0.33211261765496763
Local SST + coordinated control,269,13,0.18601758411326233
Local SST + coordinated control,269,17,0.1498815967629993
Local SST + coordinated control,269,19,0.1439014663437246
Local SST + coordinated control,269,23,0.11955862892120096
Local SST + coordinated control,269,25,0.11579540679966698
Local SST + coordinated control,269,29,0.05335083097478071
Local SST + coordinated control,269,31,0.05123554545897497
Local SST + coordinated control,270,5,0.05539927748260106
Local SST + coordinated control,270,7,0.3008459248826388
Local SST + coordinated control,270,11,0.2840479022149057
Local SST + coordinated control,270,13,0.08049634480211844
Local SST + coordinated control,270,17,0.06317919053315985
Local SST + coordinated control,270,19,0.13025211071816012
Local SST + coordinated control,270,23,0.22138635878156715
Local SST + coordinated control,270,25,0.03560096488399797
Local SST + coordinated control,270,29,0.051267412421484006
Local SST + coordinated control,270,31,0.0447894309431674
Local SST + coordinated control,271,5,0.28227892262913906
Local SST + coordinated control,271,7,0.21355911189434054
Local SST + coordinated control,271,11,0.46976158015105557
Local SST + coordinated control,271,13,0.13665997023152102
Local SST + coordinated control,271,17,0.13522538670090511
Local SST + coordinated control,271,19,0.06999641755061377
Local SST + coordinated control,271,23,0.17424594109407082
Local SST + coordinated control,271,25,0.0885932465130954
Local SST + coordinated control,271,29,0.030608263631409206
Local SST + coordinated control,271,31,0.06090862611760519
Local SST + coordinated control,272,5,0.22347835896056542
Local SST + coordinated control,272,7,0.18518399973020572
Local SST + coordinated control,272,11,0.3302832509905892
Local SST + coordinated control,272,13,0.4946851902308977
Local SST + coordinated control,272,17,0.11989014827695708
Local SST + coordinated control,272,19,0.12918661966603445
Local SST + coordinated control,272,23,0.28199428098247126
Local SST + coordinated control,272,25,0.37789018201594954
Local SST + coordinated control,272,29,0.06962746259838672
Local SST + coordinated control,272,31,0.07664687046581792
Local SST + coordinated control,273,5,0.07720843727095253
Local SST + coordinated control,273,7,0.08991194707069097
Local SST + coordinated control,273,11,0.5887296761457959
Local SST + coordinated control,273,13,0.43543259463391915
Local SST + coordinated control,273,17,0.067236423199715
Local SST + coordinated control,273,19,0.028373367626333752
Local SST + coordinated control,273,23,0.09355517049777824
Local SST + coordinated control,273,25,0.06666276867682068
Local SST + coordinated control,273,29,0.06565902572657553
Local SST + coordinated control,273,31,0.01433141820558433
Local SST + coordinated control,274,5,0.04399065485458954
Local SST + coordinated control,274,7,0.19407972441780713
Local SST + coordinated control,274,11,0.1303581510937637
Local SST + coordinated control,274,13,0.8672970126052624
Local SST + coordinated control,274,17,0.06184780466277845
Local SST + coordinated control,274,19,0.1480978996577601
Local SST + coordinated control,274,23,0.2496761479714058
Local SST + coordinated control,274,25,0.1629437098541039
Local SST + coordinated control,274,29,0.04364198378476071
Local SST + coordinated control,274,31,0.048562994176288246
Local SST + coordinated control,275,5,0.20379045226698445
Local SST + coordinated control,275,7,0.08127305526606263
Local SST + coordinated control,275,11,0.21012789394544093
Local SST + coordinated control,275,13,0.5657147811888162
Local SST + coordinated control,275,17,0.13226888395480632
Local SST + coordinated control,275,19,0.028507563296335144
Local SST + coordinated control,275,23,0.21584582644093206
Local SST + coordinated control,275,25,0.12059107944863286
Local SST + coordinated control,275,29,0.02216164976306916
Local SST + coordinated control,275,31,0.026025991455976734
Local SST + coordinated control,276,5,0.03397327199107457
Local SST + coordinated control,276,7,0.31038180152365163
Local SST + coordinated control,276,11,0.4871554537122145
Local SST + coordinated control,276,13,0.13255006756741233
Local SST + coordinated control,276,17,0.04879647371345693
Local SST + coordinated control,276,19,0.09638462281642815
Local SST + coordinated control,276,23,0.19707769107584924
Local SST + coordinated control,276,25,0.11450276797496081
Local SST + coordinated control,276,29,0.0585184901279746
Local SST + coordinated control,276,31,0.04581292923835719
Local SST + coordinated control,277,5,0.14223685944974135
Local SST + coordinated control,277,7,0.22918132321538234
Local SST + coordinated control,277,11,0.3248679930972769
Local SST + coordinated control,277,13,0.2557167744695301
Local SST + coordinated control,277,17,0.10595330099125375
Local SST + coordinated control,277,19,0.11695345474039613
Local SST + coordinated control,277,23,0.25812056143919315
Local SST + coordinated control,277,25,0.13944818088639507
Local SST + coordinated control,277,29,0.008277877853599437
Local SST + coordinated control,277,31,0.05271429571880085
Local SST + coordinated control,278,5,0.18756138932050367
Local SST + coordinated control,278,7,0.14969474165798438
Local SST + coordinated control,278,11,0.3112355602697017
Local SST + coordinated control,278,13,0.2213272510949176
Local SST + coordinated control,278,17,0.03830031295306366
Local SST + coordinated control,278,19,0.10443113879285237
Local SST + coordinated control,278,23,0.11424109090819742
Local SST + coordinated control,278,25,0.07089805725611181
Local SST + coordinated control,278,29,0.02178804200213454
Local SST + coordinated control,278,31,0.023520580879316844
Local SST + coordinated control,279,5,0.1246491968950029
Local SST + coordinated control,279,7,0.06117752454726963
Local SST + coordinated control,279,11,0.4346241069221569
Local SST + coordinated control,279,13,0.36384595837061645
Local SST + coordinated control,279,17,0.053742974182132384
Local SST + coordinated control,279,19,0.10546921906420736
Local SST + coordinated control,279,23,0.16081896621266964
Local SST + coordinated control,279,25,0.21095234168526786
Local SST + coordinated control,279,29,0.019793002648181048
Local SST + coordinated control,279,31,0.016869542916815406
Local SST + coordinated control,280,5,0.007286590132735116
Local SST + coordinated control,280,7,0.13351119906727446
Local SST + coordinated control,280,11,0.5189346947217107
Local SST + coordinated control,280,13,1.029468074837243
Local SST + coordinated control,280,17,0.12241430167791763
Local SST + coordinated control,280,19,0.06837501028914313
Local SST + coordinated control,280,23,0.22752816268599535
Local SST + coordinated control,280,25,0.2196059223958923
Local SST + coordinated control,280,29,0.05235076233331689
Local SST + coordinated control,280,31,0.05004930265445997
Local SST + coordinated control,281,5,0.1662075349544425
Local SST + coordinated control,281,7,0.17794162144577727
